pass_id,labez,lesart
2022,g,εδοξαν φασμα ειναι
2022,h,εδοξαν φαντασμα εστιν
192,zz,
2023,a,και ανεκραξαν παντες γαρ αυτον ειδον και εταραχθησαν
2023,b,""
2024,a,""
2024,b,απο του φοβου
2024,zu,""
2025,a,ανεκραξαν
2025,b,εκραξαν
2025,zu,""
2026,a,παντες γαρ αυτον ειδον και εταραχθησαν
2026,b,παντες και εταραχθησαν
2026,c,""
2026,zu,""
2027,a,γαρ
2027,b,""
2027,zu,""
2028,a,αυτον ειδον
2028,b,ειδον αυτον
2028,c,αυτων ειδον
2028,d,αυτοι ιδον
2028,e,αυτον ιδοντες
2028,f,ειδον
2028,zu,""
2029,a,και εταραχθησαν
2029,b,και εφοβηθησαν
2029,c,""
2029,zu,""
2030,a,ο δε ευθυς ελαλησεν μετ αυτων και λεγει
2030,b,ο δε λεγει
2031,a,ο δε ευθυς
2031,b,ευθυς δε
2031,c,και ευθυς
2031,d,ο δε
2031,e,και
2032,a,ελαλησεν
2032,b,ελαλει
2032,zu,""
2033,a,μετ αυτων και λεγει αυτοις
2033,b,και λεγει αυτοις
2033,c,προς αυτους λεγων
2033,d,αυτοις
2034,a,μετ αυτων
2034,b,προς αυτους
2034,c,αυτοις
2034,zu,""
2035,a,""
2035,b,ο ιησους
2035,zu,""
2036,a,λεγει
2036,b,ελεγεν
2036,c,ειπεν
2036,zu,""
2037,a,θαρσειτε
2037,b,""
2038,a,εγω ειμι μη φοβεισθε
2038,b,μη φοβεισθαι εγω ειμι
2039,a,εγω ειμι
2039,b,""
2040,a,φοβεισθε
2040,b,φοβησθε
2040,c,φοβεισθαι
2040,d,φοβηθητε
2041,a,και
2041,b,""
2042,a,ανεβη
2042,b,ενεβη
2043,a,""
2043,b,ευθυς
2044,a,προς αυτους εις το πλοιον
2044,b,εις το πλοιον προς αυτους
2044,c,προς αυτους εν τω πλοιω
2044,d,προς τους αυτους εις το πλοιον
2044,e,εις το πλοιον
2045,a,και εκοπασεν ο ανεμος
2045,b,""
2046,a,λιαν εκ περισσου εν εαυτοις εξισταντο
2046,b,και π̣εριεσω̣σεν αυτου[ς] και [λι]αν εκ περισσ[ο]υ εν εαυ[το]ις εξιστα̣[ν]τ̣ο̣  κ̣α̣ι̣ [εθαυμα]ζ̣ον
2046,c,και περιεσωσεν αυτους και εξισταντο και εθαυμαζον
2046,d,περισσως εν εαυτοις εξισταντο και εθαυμαζον λιαν εν εαυτοις
2047,a,λιαν
2047,b,""
2047,zu,""
2048,a,εκ περισσου εν εαυτοις
2048,b,εν εαυτοις εκ περισσου
2048,c,περισσως εν εαυτοις
2048,d,εκ περισσου
2048,e,εν εαυτοις
2048,zu,""
2049,a,εξισταντο
2049,b,εξισταντο και εθαυμαζον
2049,c,εθαυμαζον και εξισταντο
2049,d,εξισταντο και εθαμβουντο
2049,e,εξεπλησσοντο
2050,a,γαρ
2050,b,""
2051,a,επι τοις αρτοις
2051,b,επι τους αρτους
2051,c,επι των αρτων
2052,a,αλλ ην
2052,b,αλλ ην γαρ
2052,c,ην γαρ και
2052,d,ην γαρ
2052,e,ην
2053,a,αυτων η καρδια
2053,b,η καρδια αυτων
2053,c,αυτοις η καρδια
2053,d,η καρδια
2054,a,και
2054,b,""
2055,a,διαπερασαντες
2055,b,περασαντες
2056,a,""
2056,b,εκειθεν
2057,a,επι την γην ηλθον εις γεννησαρετ
2057,b,ηλθον επι την γην εις γεννησαρετ
2057,c,απηλθον εις την γην εις γενησαρετ
2057,d,ηλθον επι την γην γεννησαρετ
2057,e,ηλθον εις την γην γεννησαρετ
2057,f,ηλθον επι της γης γενησαρετ
2057,g,απηλθον επι την γην γεννησαρετ
2057,h,απηλθον εις την γην γεννησαρετ
2057,i,επι την γην εις γεννησαρετ
2057,j,ηλθον επι την γεννησαρετ
2057,k,ηλθον εις την γεννησαρετ
2057,l,ηλθον εις γην γεννησαρετ
2057,m,ηλθον εις γενησαρετ
2058,a,και προσωρμισθησαν
2058,b,και προσορμισθη
2058,c,προσωρμισθησαν
2058,d,""
2059,a,""
2059,b,εκει
2060,a,και
2060,b,τω καιρω εκεινω
2061,a,εξελθοντων αυτων εκ του πλοιου
2061,b,εξελθοντων εκ του πλοιου αυτων
2061,d,ελθοντων αυτων εκ του πλοιου
2061,e,εξελθοντων αυτων απο του πλοιου
2061,f,εξελθοντος αυτου εκ του πλοιου
2061,g,εξελθοντος του ιησου εκ του πλοιου
2061,h,εξελθων ο ιησους εκ του πλοιου
2061,j,εξελθοντων εκ του πλοιου
2062,a,""
2062,b,ηλθον εις οικον και
2063,a,ευθυς επιγνοντες αυτον
2063,b,""
2064,a,ευθυς
2064,b,""
2064,zu,""
2065,a,""
2065,b,οι οχλοι
2065,zu,""
2066,a,επιγνοντες
2066,b,επεγνωσαν
2066,zu,""
2067,a,αυτον
2067,b,τον ιησουν αυτον
2067,c,""
2067,zu,""
2068,a,""
2068,b,οι ανδρες του τοπου εκεινου
2068,c,οι ανδρες του τοπου
2068,d,οι της γης γεννησαρετ
2068,zu,""
2069,a,περιεδραμον
2069,b,και περιδραμοντες
2069,c,περιδραμοντες δε
2069,d,και εκπεριδραμοντες
2069,e,περιδραμοντες
2069,f,παραδραμοντες
2069,h,δραμοντες
2070,a,""
2070,b,εις
2071,a,ολην
2071,b,πασαν
2071,c,""
2072,a,χωραν
2072,b,περιχωρον
2073,a,εκεινην
2073,b,εκει
2074,a,και
2074,b,om (cf. 2b-zwa/e_f)
2075,a,ηρξαντο
2075,b,ηρξαν
2076,a,επι τοις κραβαττοις
2076,b,επι τους κραβαττους
2076,c,εν τοις κραβακτοις
2076,d,επι κραβαττοις
2077,a,τους κακως εχοντας περιφερειν
2077,b,παντας τους κακως εχοντας περιφερειν
2077,c,φερειν παντας τους κακως εχοντας
2077,d,τους κακως εχοντας φερειν
2077,e,κακως εχοντας περιφερειν
2078,a,""
2078,b,περιεφερον γαρ αυτους
2079,a,οπου
2079,b,οτι
2080,a,""
2080,b,αν
2081,a,ηκουον
2081,b,ηκουσαν
2081,c,ηκουσθη
2082,a,οτι εστιν
2082,b,αυτον ειναι
2082,c,τον ιησουν ειναι
2083,a,εστιν
2083,b,εστιν εκει
2083,c,εκει εστιν
2083,d,εκει εσται
2083,e,εκει ην
2083,f,εκει εστιν ο ιησους
2083,zu,""
2084,a,οπου αν
2084,b,οποταν
2084,c,που αν
2084,d,οπου
2084,e,οταν
2085,a,εισεπορευετο
2085,b,εισεπορευοντο
2085,c,εισπορευονται
2085,d,εξεπορευετο
2085,e,επορευετο
2086,a,εις
2086,b,om (cf. 8a-c)
2087,a,κωμας η εις πολεις η εις αγρους
2087,b,πολεις η εις κωμας η εις αγρους
2087,c,αγρους η εις κωμας η εις πολεις
2087,d,κωμας η εις αγρους η εις τας πολεις
2087,e,κωμας η εις πολεις η αγρους
2087,f,πολεις η εις κωμας η αγρους
2087,g,κωμας η πολεις η εις αγρους
2087,h,η κωμας η πολεις η αγρους
2087,i,κωμας η πολεις η αγρους
2087,j,κωμας η αγρους η πολεις
2087,k,πολεις η κωμας η αγρους
2087,l,αγρους η κωμας η πολεις
2087,m,κωμας και πολεις η αγρους
2087,n,κωμας η χωρας η αγρους
2087,o,κωμας η εις πολεις
2087,p,τας κωμας η πολεις
2087,q,κωμας η πολεις
2088,a,""
2088,b,η
2088,c,και
2089,a,αγοραις
2089,b,πλατειαις
2090,a,ετιθεσαν
2090,b,επετιθουν
2090,c,ετιθουντες
2091,a,ασθενουντας
2091,b,ασθενεις
2092,a,αυτον
2092,b,αυτου
2093,a,""
2093,b,μονον
2094,a,του κρασπεδου του ιματιου αυτου
2094,b,του κρασπεδου των ιματιων αυτου
2094,d,του κρασπεδου του ιματιου αυτων
2094,e,του κρασπεδου ιματιου αυτου
2138,a,και κλινων
2094,f,του κρασπεδου του ιματιου
2094,g,του ιματιου αυτου
2094,h,των ιματιων αυτου
2095,a,αψωνται
2095,b,αψονται
2096,a,και
2096,b,""
2097,a,οσοι
2097,b,ω
2098,a,αν
2098,b,""
2099,a,ηψαντο αυτου
2099,b,ηπτοντο αυτου
2099,c,αυτου ηπτοντο
2099,d,ηψαντο
2099,e,ηπτοντο
2100,a,εσωζοντο
2100,b,εσωθησαν
2100,c,διεσωζοντο
2100,d,διεσωθησαν
2101,a,""
2101,b,και παντες εθαυμαζον
2102,a,οι
2102,b,""
2103,a,των
2103,b,""
2104,a,ελθοντες
2104,b,οι ελθοντες
2104,c,ελθοντων
2104,d,""
2105,a,""
2105,b,των
2106,a,ιδοντες
2106,c,ειδοτες
2107,a,τινας των μαθητων αυτου
2107,b,των μαθητων αυτου τινας
2107,c,τινες των μαθητων αυτου τινας
2107,d,τους μαθητας αυτου
2108,a,""
2108,b,ειπον
2109,a,οτι κοιναις χερσιν τουτ εστιν ανιπτοις εσθιουσιν τους αρτους
2109,b,κοιναις χερσιν τουτ εστιν ανιπτοις εμεμψαντο εσθιοντας αρτους
2110,a,οτι κοιναις χερσιν τουτ εστιν ανιπτοις εσθιουσιν
2110,b,οτι κοιναις χερσιν τουτ εστιν ανιπτοις εσθιοντας
2110,d,κοιναις χερσιν τουτ εστιν ανιπτοις χερσιν εσθιοντας
2110,e,κοιναις χερσιν τουτ εστιν ανιπτοις εσθιοντας
2110,f,κοιναις χερσιν τουτ εστιν ανιπτοις εσθιειν
2110,zu,""
2111,a,τους αρτους
2111,b,τον αρτον
2111,c,αρτους
2111,d,αρτον
2111,e,αυτους
2111,f,""
2112,a,""
2112,b,εμεμψαντο
2112,c,κατεγνωσαν
2113,a,γαρ φαρισαιοι
2113,b,φαρισαιοι γαρ
2113,c,δε φαρισαιοι
2113,d,φαρισαιοι
2114,a,παντες
2114,b,""
2115,a,οι
2115,b,""
2116,a,ιουδαιοι
2116,b,σαδουκαιοι (cf. 5/10-16b)
2117,a,εαν μη πυγμη νιψωνται
2117,b,ει μη πυγμη νιψονται
2118,a,μη
2119,a,πυγμη νιψωνται
2119,b,νιψωνται πυγμη
2119,c,πυγμη νιψονται
2119,d,νιψονται πυγμη
2119,e,πυγμη νιψοντες
2119,f,πυγμη νιψωσιν
2119,g,πυκνα νιψωνται
2119,h,νιψωνται
2119,i,νιψονται
2120,a,τας
2121,a,ουκ εσθιουσιν
2121,b,ουκ εσθιουσιν αρτον
2121,c,αρτον ουκ εσθιουσιν
2121,d,ουκ εσθιουσιν αρτων
2121,e,ουκ εσθιουσιν τον αρτον
2121,f,ουκ εσθιουσιν και
2121,g,ουκ εσθιουσιν και αλλα πολλα εστιν α παρελαβον (cf. 4/18-28)
2122,a,κρατουντες την παραδοσιν των πρεσβυτερων απ αγορας εαν μη βαπτισωνται ουκ εσθιουσιν
2122,b,""
2123,a,κρατουντες
2123,zu,""
2124,a,απ
2124,b,""
2124,zu,""
2125,a,""
2125,b,δε οταν εισελθωσιν
2125,c,δε οταν ελθωσιν
2125,d,οταν ελθωσιν
2125,e,οταν ερχωνται
2125,zu,""
2126,a,""
2126,b,πρωτον
2126,zu,""
2127,a,βαπτισωνται
2127,b,βαπτισονται
2127,c,βαπτιζωνται
2127,d,βαπτιζονται
2127,e,καταβαπτισωνται
2127,f,ραντισωνται
2127,g,νιψονται
2127,zu,""
2128,a,αλλα πολλα (cf. 8/1)
2128,b,πολλα αλλα (cf. 8/1)
2128,c,αλλα (cf. 8/1)
2129,a,εστιν
2129,b,εισιν
2130,a,α παρελαβον
2130,b,απερ ελαβον
2130,c,""
2131,a,κρατειν
2131,b,αυτοις τηρειν (cf. 9/28b-e)
2132,a,""
2132,b,και
2133,a,βαπτισμους
2133,b,βαπτισμον
2134,a,ποτηριων και ξεστων
2134,b,ξεστων και ποτηριων
2135,a,""
2135,b,και αλλα παρομοια τοιαυτα πολλα
2136,a,και
2136,b,""
2137,a,χαλκιων
2137,b,χαλκων
2138,b,και λινων
2138,c,""
2139,a,και
2139,b,και επειτα
2139,c,επειτα και
2139,d,επειτα
2139,e,ειτα
2139,f,""
2140,a,επερωτωσιν
2140,b,επηρωτησαν
2140,c,ερωτωσιν
2141,a,αυτον
2141,b,""
2142,a,""
2142,b,και
2143,a,φαρισαιοι και οι γραμματεις
2143,b,γραμματεις και οι φαρισαιοι
2143,c,φαρισαιοι και οι σαδουκαιοι (cf. 3/14b)
2143,d,φαρισαιοι και γραμματεις
2143,e,φαρισαιοι
2144,a,""
2144,b,λεγοντες
2145,a,δια τι
2145,b,οτι
2146,a,ου περιπατουσιν οι μαθηται σου
2146,b,οι μαθηται σου ου περιπατουσιν
2146,c,οι μαθηται σου περιπατουσιν
2146,d,οι μαθηται σου
2147,a,αλλα κοιναις χερσιν
2147,b,αλλα κοιναις ταις χερσιν
2147,c,αλλα κοιναις χερσιν και ανιπτοις
2147,d,αλλα κοιναις χερσιν ανιπτοις
2147,e,αλλα ανιπτοις χερσιν
2148,a,εσθιουσιν τον αρτον
2148,b,τον αρτον εσθιουσιν
2148,c,εσθιουσιν των αρτων
2148,d,εσθιουσιν αρτον
2148,e,αρτον εσθιουσιν
